Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
The Horace Silver Quintet – Further Explorations,Blue Note – BST 81589,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1970,Hard Bop,"Rated 4.43 of 7 votes (62 have, 45 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$46.00
Bobby Jaspar And His All Stars* – Bobby Jaspar And His All Stars,"EmArcy – MG 36105, EmArcy – MG-36105",US,"Vinyl, LP, Album",Jazz,1956,"Bop, Hard Bop","No Rating Yet (11 have, 12 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.0%,nan,nan,$47.26
The Cannonball Adderley Quintet Featuring Nat Adderley – The Cannonball Adderley Quintet In San Francisco,Riverside Records – RLP 12-311,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.16 of 32 votes (468 have, 104 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),99.0%,"The Jazz Workshop, San Francisco","Abbey Record Manufacturing Co., Inc.",$45.09
The Incredible Jimmy Smith* – Midnight Special,Blue Note – BLP 4078,US,"Vinyl, LP, Album, Mono, No DG","Jazz, Blues",1961,"Soul-Jazz, Hard Bop","Rated 4.39 of 83 votes (1008 have, 264 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$48.50
Cannonball Adderley – Somethin' Else,Blue Note – BLP 1595,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.92 of 12 votes (99 have, 388 want)",Good (G),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$48.00
Coleman Hawkins – Coleman Hawkins And Confreres,Verve Records – MG V-8346,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Bop, Hard Bop","Rated 4.67 of 6 votes (72 have, 46 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$47.00
The Dave Brubeck Quartet – Time Out,CBS – BPG 62068 (CL 1397),UK,"Vinyl, LP, Album, Mono",Jazz,1962,"Bop, Hard Bop","Rated 4.63 of 8 votes (71 have, 260 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),92.6%,nan,nan,$45.41
Cannonball Adderley Sextet – Jazz Workshop Revisited,Riverside Records – RM 444,US,"Vinyl, LP, Album, Mono, Keel Mfg. Corp. Pressing",Jazz,1963,"Hard Bop, Soul-Jazz, Modal","Rated 4.15 of 40 votes (434 have, 69 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.8%,"The Jazz Workshop, San Francisco",Keel Mfg. Corp.,$49.00
Oliver Nelson Orchestra* – Afro/American Sketches,"Prestige – PR 7225, Prestige – PRLP 7225",US,"Vinyl, LP, Album, Mono",Jazz,1962,"Big Band, Hard Bop","Rated 4.57 of 7 votes (106 have, 69 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$48.95
Art Blakey And The Jazz Messengers* – Drum Suite,Columbia – CL 1002,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Afro-Cuban Jazz, Hard Bop","Rated 4.60 of 10 votes (185 have, 95 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$48.00
Max Roach – Drums Unlimited,Atlantic – 1467,US,"Vinyl, LP, Album, Mono",Jazz,1966,Hard Bop,"Rated 4.18 of 17 votes (121 have, 107 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.1%,nan,nan,$45.99
Gaëtane Letourneau - Jean Cousineau - François Cousineau – Caïn - Musique Du Film,Dinamic – DS 7604,Canada,"Vinyl, LP, Album","Jazz, Pop, Stage & Screen",1965,"Soundtrack, Hard Bop, Chanson","Rated 4.33 of 6 votes (33 have, 103 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$46.00
Jimmy Smith – Who's Afraid Of Virginia Woolf?,"Verve Records – V-8583, Verve Records – V/8583",US,"Vinyl, LP, Album, Mono",Jazz,1964,"Soul-Jazz, Hard Bop","Rated 4.25 of 8 votes (164 have, 16 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$46.90
Stanley Turrentine – Rough 'N Tumble,Blue Note – BLP 4240,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Hard Bop, Soul-Jazz","Rated 4.36 of 22 votes (225 have, 102 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.3%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$47.99
Miles Davis And Milt Jackson – Quintet / Sextet,"Prestige – LP 7034, Prestige – PRLP 7034",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.63 of 8 votes (91 have, 83 want)",Very Good Plus (VG+),Sleeve: Fair (F),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$49.00
The Cannonball Adderley Sextet* – Cannonball In Europe!,Riverside Records – RM 499,Netherlands,"Vinyl, LP, Album, Mono",Jazz,1963,"Hard Bop, Soul-Jazz","Rated 4.14 of 7 votes (84 have, 51 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$47.27
The Modern Jazz Quartet Guest Artist: Jimmy Giuffre – The Modern Jazz Quartet At Music Inn,Atlantic – 1247,US,"Vinyl, LP, Album, Mono, Laminated Jacket",Jazz,1956,"Hard Bop, Cool Jazz","Rated 4.75 of 4 votes (121 have, 26 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,"Music Inn, Lenox, MA",nan,$47.00
The Cannonball Adderley Quintet – At The Lighthouse,Riverside Records – RLP 344,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Soul-Jazz, Bop, Hard Bop","Rated 4.17 of 30 votes (461 have, 93 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),92.3%,"The Lighthouse, Hermosa Beach","Abbey Record Manufacturing Co., Inc.",$48.75
Art Blakey And The Jazz Messengers* – Drum Suite,Columbia – CL 1002,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Afro-Cuban Jazz, Hard Bop","Rated 4.34 of 135 votes (1180 have, 447 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),92.9%,nan,nan,$49.00
Art Blakey Quartet – A Jazz Message,Impulse! – A-45,US,"Vinyl, LP, Album, Mono",Jazz,1964,Hard Bop,"Rated 4.39 of 28 votes (219 have, 129 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$49.00
The Incredible Jimmy Smith* – Open House,Blue Note – BST 84269,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Soul-Jazz","Rated 4.78 of 18 votes (391 have, 68 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.00
Stanley Turrentine – Hustlin',Blue Note – BST 84162,US,"Vinyl, LP, Album, Stereo",Jazz,Mar 1965,Hard Bop,"Rated 4.28 of 18 votes (151 have, 123 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.5%,nan,Plastylite,$48.00
Donald Byrd – Mustang!,"Blue Note – BST 84238, Blue Note – BLP 4238",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1970,"Hard Bop, Soul-Jazz","Rated 4.25 of 8 votes (123 have, 110 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,"All Disc Records, Inc.",$48.00
The Poll Winners – The Poll Winners,"Stereo Records (4) – S7010, Contemporary Records – S7010",US,"Vinyl, LP, Album, Stereo",Jazz,1958,Hard Bop,"Rated 4.50 of 2 votes (66 have, 70 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),98.4%,nan,nan,$46.88
Sonny Rollins Quartet – Tenor Madness,"Prestige – LP 7047, Prestige – PR 7047, Prestige – 7047",US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1964,"Bop, Hard Bop","Rated 4.91 of 11 votes (55 have, 49 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$48.59
"Milt Jackson – Plenty, Plenty Soul",Atlantic – 1269,US,"Vinyl, LP, Album, Mono, Deep Groove","Jazz, Funk / Soul",1957,Hard Bop,"Rated 4.20 of 30 votes (341 have, 91 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$49.00
Miles Davis – 'Four' & More (Recorded Live In Concert),Columbia – CS 9253,US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Hard Bop, Modal","No Rating Yet (8 have, 12 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$47.89
Miles Davis Sextet* – Someday My Prince Will Come,Columbia – CL 1656,US,"Vinyl, LP, Album, Mono",Jazz,11 Dec 1961,"Hard Bop, Modal","Rated 4.49 of 55 votes (479 have, 218 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.7%,nan,nan,$49.00
"Max Roach, Max Roach Quintette* – Jazz In 3/4 Time",Mercury Emarcy Jazz – SR 80002,US,"Vinyl, LP, Album, Reissue, Repress, Stereo",Jazz,1958,Hard Bop,"Rated 4.20 of 5 votes (61 have, 48 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,nan,"RCA Records Pressing Plant, Indianapolis",$45.99
Duke Ellington & John Coltrane – Duke Ellington & John Coltrane,Impulse! – AS-30,US,"Vinyl, LP, Album, Stereo",Jazz,1963,"Hard Bop, Cool Jazz","Rated 5.00 of 7 votes (37 have, 212 want)",Good (G),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$45.29
The Horace Silver Quintet – Finger Poppin' With The Horace Silver Quintet,Blue Note – BST 4008,US,"Vinyl, LP, Album, Stereo",Jazz,May 1959,"Bop, Hard Bop","Rated 4.57 of 14 votes (100 have, 133 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),96.1%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$48.88
John Coltrane – Coltrane Time,United Artists Jazz – UAJS 15001,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1963,"Hard Bop, Modal","Rated 4.20 of 15 votes (213 have, 99 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.7%,nan,nan,$49.00
McCoy Tyner – Tender Moments,Blue Note – BST 84275,US,"Vinyl, LP, Album, Stereo",Jazz,1968,Hard Bop,"Rated 4.46 of 41 votes (378 have, 270 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$45.95
"Mal Waldron – Sweet Love, Bitter",Impulse! – A-9142,US,"Vinyl, LP, Album, Mono, Promo","Jazz, Stage & Screen",1967,"Hard Bop, Soundtrack","Rated 4.50 of 4 votes (25 have, 63 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$48.00
The Dave Brubeck Quartet – Time Further Out (Miro Reflections),Columbia – CS 8490,US,"Vinyl, LP, Stereo",Jazz,1962,Hard Bop,"Rated 4.19 of 16 votes (159 have, 55 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),82.3%,nan,nan,$45.87
"Various – The Playboy Jazz All-Stars, Volume 3",Playboy Records – PB1959S,US,"3 × Vinyl, LP, Album, Stereo
Box Set, Compilation",Jazz,1960,"Cool Jazz, Dixieland, Swing, Hard Bop, Big Band, Bop","Rated 4.33 of 9 votes (177 have, 49 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.9%,Playboy Jazz Festival,nan,$46.00
Miles Davis – Miles Davis In Europe,Columbia – CS 8983,US,"Vinyl, LP, Album, Stereo, Terre Haute Pressing",Jazz,1964,"Hard Bop, Modal","Rated 4.29 of 49 votes (690 have, 184 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.7%,Antibes Jazz Festival,"Columbia Records Pressing Plant, Terre Haute",$46.00
Milt Jackson – Bags & Flutes,Atlantic – 1294,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.14 of 7 votes (126 have, 45 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.00
Benny Green* – The Swingin'est,Vee Jay Records – VJLP-1005,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Swing","Rated 3.50 of 4 votes (63 have, 47 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.4%,nan,nan,$48.00
The Dave Brubeck Quartet – Time Out,Columbia – CL 1397,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.60 of 30 votes (329 have, 362 want)",Good Plus (G+),Sleeve: Very Good (VG),99.6%,nan,nan,$47.77
Paul Chambers (3) – 1st Bassman,"Vee Jay Records – VJLP 3012, Vee Jay Records – LP 3012",US,"Vinyl, LP, Album, Mono",Jazz,13 Aug 1960,"Modal, Hard Bop","Rated 4.00 of 23 votes (155 have, 136 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$46.00
Julian Priester Sextet – Spiritsville,JAZZLAND – JLP 25,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.67 of 9 votes (57 have, 65 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,nan,nan,$48.95
The Dave Brubeck Quartet – Time Further Out: Miro Reflections,Columbia – CL 1690,US,"Vinyl, LP, Album, Mono, 6-Eye",Jazz,1961,Hard Bop,"Rated 4.64 of 11 votes (135 have, 34 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.8%,nan,"Columbia Records Pressing Plant, Pitman",$47.00
"Benny Golson With J.J. Johnson, Wynton Kelly, Max Roach – Reunion",Jazzland – JLP 85,US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1966,Hard Bop,"Rated 4.40 of 5 votes (39 have, 37 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.7%,nan,nan,$45.95
Charlie Mingus* – Tonight At Noon,Atlantic – SD 1416,US,"Vinyl, LP, Stereo","Jazz, Blues",1965,Hard Bop,"Rated 4.38 of 34 votes (328 have, 142 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.00
The Kenny Drew Trio – Pal Joey,Riverside Records – RLP 12-249,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 5.00 of 1 votes (46 have, 60 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.2%,nan,nan,$48.99
Jack Brokensha – And Then I Said,"Savoy Records – 12180, Savoy Records – MG-12180",US,"Vinyl, LP, Album",Jazz,1963,"Cool Jazz, Hard Bop","No Rating Yet (13 have, 11 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.7%,nan,nan,$48.00
Milt Jackson – Milt Jackson Quartet,"Prestige – 7003, Prestige – PRLP 7003",US,"Vinyl, LP, Album, Mono",Jazz,1955,"Hard Bop, Cool Jazz","Rated 5.00 of 1 votes (22 have, 25 want)",Very Good (VG),Sleeve: Very Good (VG),99.3%,nan,Plastylite,$47.91
Miles Davis All Stars – Walkin',Prestige – SMJX-10046(M),Japan,"Vinyl, LP, Album, Reissue, Mono, Gatefold",Jazz,1968,Hard Bop,"Rated 4.50 of 2 votes (15 have, 34 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$48.00
The Dave Brubeck Quartet – Time Further Out (Miro Reflections),Columbia – CL 1690,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.16 of 117 votes (1541 have, 80 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,nan,"Columbia Records Pressing Plant, Pitman",$48.99
Phil Woods And His European Rhythm Machine – Alive And Well In Paris,True Sound Manufacturing Corp. – AS 9179,US,"Vinyl, LP, Album, Test Pressing",Jazz,1969,"Hard Bop, Free Jazz","No Rating Yet (1 have, 6 want)",Very Good (VG),Sleeve: No Cover,99.9%,nan,nan,$45.00
Miles Davis – Jazz Track,Columbia – CL 1268,US,"Vinyl, LP, Mono",Jazz,Nov 1959,Hard Bop,"Rated 4.25 of 4 votes (46 have, 73 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.5%,nan,"Columbia Records Pressing Plant, Hollywood",$48.95
The Incredible Jimmy Smith* – Midnight Special,Blue Note – BLP 4078,US,"Vinyl, LP, Album, Mono, No DG","Jazz, Blues",1961,"Soul-Jazz, Hard Bop","Rated 4.39 of 83 votes (1008 have, 264 want)",Very Good (VG),Sleeve: Very Good (VG),97.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$46.00
Bobby Jaspar And His All Stars* – Bobby Jaspar And His All Stars,"EmArcy – MG 36105, EmArcy – MG-36105",US,"Vinyl, LP, Album",Jazz,1956,"Bop, Hard Bop","No Rating Yet (11 have, 12 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$47.26
Various – Groovy Goodies,"Prestige – PRST 7298, Prestige – PR 7298, Prestige – 7298",US,"Vinyl, LP, Compilation, Stereo","Jazz, Funk / Soul, Blues",1964,"Hard Bop, Electric Blues, Rhythm & Blues, Soul-Jazz","Rated 4.00 of 2 votes (2 have, 1 want)",Near Mint (NM or M-),Sleeve: Fair (F),100.0%,nan,nan,$47.77
Bud Shank Quartet – Flute N' Alto,World Pacific Records – WP-1286,US,"Vinyl, LP, Compilation, Mono",Jazz,1960,"Cool Jazz, Hard Bop","Rated 5.00 of 1 votes (31 have, 12 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.9%,nan,nan,$46.00
Michel Legrand – Legrand Jazz,Columbia – CL 1250,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.39 of 87 votes (752 have, 240 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$48.00
The Thelonious Monk Orchestra – At Town Hall,Riverside Records – RLP 12-300,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1963,"Bop, Hard Bop","Rated 4.50 of 2 votes (41 have, 25 want)",Very Good (VG),Sleeve: Good (G),97.0%,"Town Hall, New York",nan,$47.00
Art Blakey & The Jazz Messengers – Meet You At The Jazz Corner Of The World (Volume 1),Blue Note – BLP 4054,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1963,Hard Bop,"Rated 5.00 of 1 votes (35 have, 23 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,Birdland,Plastylite,$49.00
