Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
John Coltrane – Coltrane Plays The Blues,"Atlantic – SD 1382, Atlantic – 1382",US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Modal","Rated 4.46 of 39 votes (538 have, 289 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.90%,nan,nan,$250.00 
Anthony Williams – Spring,Blue Note – BLP 4216/BST 84216,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,"Free Jazz, Post Bop, Hard Bop","Rated 4.00 of 1 votes (17 have, 59 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.20%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$249.50 
Lee Morgan – The Sidewinder,Blue Note – BST 84157,US,"Vinyl, LP, Album, Repress, Stereo, No Ear",Jazz,1966,Hard Bop,"Rated 5.00 of 7 votes (35 have, 153 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$249.99 
Hank Mobley / John Coltrane – Two Tenors,Prestige – PRLP 7043,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1958,Hard Bop,"Rated 5.00 of 2 votes (5 have, 87 want)",Very Good (VG),Sleeve: Very Good (VG),99.90%,nan,nan,$239.29 
The Miles Davis Quintet – Miles Smiles,Columbia – CL 2601,US,"Vinyl, LP, Album, Mono",Jazz,Jan-67,"Hard Bop, Post Bop, Modal","Rated 4.77 of 31 votes (394 have, 272 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.50%,nan,"Columbia Records Pressing Plant, Pitman",$249.99 
Horace Silver Quintet* / Sextet* – The Jody Grind,Blue Note – BLP 4250,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1967,"Soul-Jazz, Hard Bop","Rated 4.42 of 52 votes (381 have, 230 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey","All Disc Records, Inc.",$229.00 
Cannonball Adderley – Somethin' Else,Blue Note – BLP 1595,US,"Vinyl, LP, Album, Mono, Deep Groove",Jazz,1960,"Bop, Hard Bop","Rated 4.79 of 19 votes (127 have, 369 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$225.00 
Sonny Rollins Quartet – Tenor Madness,Prestige – PRLP 7047,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.80 of 10 votes (72 have, 113 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),95.50%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$240.00 
Donald Byrd – Fuego,"Blue Note – BLP 4026, Blue Note – 4026",US,"Vinyl, LP, Album, Mono",Jazz,Jun-60,Hard Bop,"Rated 4.70 of 40 votes (242 have, 395 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.90%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$225.97 
"Thad Jones - Frank Wess - Teddy Charles - Mal Waldron - Doug Watkins - Elvin Jones, The Prestige All Stars – Olio","Prestige – 7084, Prestige – LP 7084, Prestige – PRLP 7084",US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.50 of 14 votes (58 have, 236 want)",Very Good (VG),Sleeve: Not Graded,99.90%,"Van Gelder Studio, Hackensack, New Jersey",nan,$250.00 
The Horace Silver Quintet – Finger Poppin' With The Horace Silver Quintet,Blue Note – BLP-4008,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.44 of 48 votes (345 have, 300 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$250.00 
The Horace Silver Quintet – Song For My Father (Cantiga Para Meu Pai),"Blue Note – BST 84185, Blue Note – ST-84185, Blue Note – 84185",US,"Vinyl, LP, Album, Stereo",Jazz,Dec-64,"Hard Bop, Latin Jazz","Rated 4.64 of 87 votes (731 have, 1016 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,nan,Plastylite,$225.00 
Hank Mobley – Hi Voltage,Blue Note – BLP 4273,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1967,Hard Bop,"Rated 5.00 of 4 votes (18 have, 96 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.90%,nan,nan,$250.00 
The Red Garland Quintet – All Mornin' Long,"Prestige – 7130, Prestige – PRLP 7130",US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"No Rating Yet (6 have, 65 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey",nan,$250.00 
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BLP 4076,US,"Vinyl, LP, Album, Mono",Jazz,Aug-61,Hard Bop,"Rated 4.28 of 53 votes (598 have, 245 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.20%,Village Gate,Plastylite,$250.00 
Charles Mingus – Mingus Ah Um,Columbia – CL 1370,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Bop","Rated 4.38 of 16 votes (82 have, 465 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,Columbia 30th Street Studio,nan,$249.99 
"Stanley Turrentine – Up At ""Minton's"" Volume 2",Blue Note – BST 84070,US,"Vinyl, LP, Stereo",Jazz,1962,Hard Bop,"Rated 5.00 of 1 votes (4 have, 9 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,nan,nan,$249.99 
The Miles Davis Quintet – Workin' With The Miles Davis Quintet,Prestige – PRLP 7166,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Jan-60,"Hard Bop, Bop","Rated 4.62 of 101 votes (812 have, 1032 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$250.00 
Charles Mingus – Mingus Ah Um,Columbia – CL 1370,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1959,"Hard Bop, Bop","Rated 4.82 of 11 votes (92 have, 498 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.00%,Columbia 30th Street Studio,nan,$250.00 
Benny Golson – Gone With Golson,"Prestige – NJLP 8235, New Jazz – NJLP 8235",US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.70 of 10 votes (66 have, 165 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Hackensack, New Jersey",nan,$250.00 
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Album, Mono, Repress",Jazz,1965,"Bop, Hard Bop","Rated 5.00 of 1 votes (4 have, 45 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$250.00 
The Jazz Messengers* – At The Cafe Bohemia Volume 2,Blue Note – BLP 1508,US,"Vinyl, LP, Album, Mono",Jazz,1-Jan-62,Hard Bop,"No Rating Yet (3 have, 30 want)",Mint (M),Sleeve: Very Good Plus (VG+),100.00%,Café Bohemia,Plastylite,$250.00 
The Miles Davis Quintet – Cookin' With The Miles Davis Quintet,"Prestige – 7094, Prestige – PRLP 7094",US,"Vinyl, LP, Album, Mono",Jazz,Jul-57,Hard Bop,"Rated 4.70 of 63 votes (458 have, 823 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.00%,nan,"Abbey Record Manufacturing Co., Inc.",$225.99 
Miles Davis – 'Round About Midnight,Columbia – CL 949,US,"Vinyl, LP, Album, Mono",Jazz,4-Mar-57,Hard Bop,"Rated 4.56 of 209 votes (1942 have, 1471 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.00%,nan,nan,$227.59 
"Earl Bud' Powell* – Blue Note Café Paris, 1961",ESP Disk – ESP 1066,US,"Vinyl, LP, Album",Jazz,1968,Hard Bop,"Rated 4.20 of 5 votes (106 have, 50 want)",Mint (M),Sleeve: Mint (M),100.00%,"Blue Note Club, Paris",nan,$250.00 
Sonny Rollins – Moving Out,Prestige – LP 7058,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Bop, Hard Bop","Rated 4.29 of 21 votes (131 have, 273 want)",Very Good (VG),Sleeve: Good (G),100.00%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$227.00 
Art Blakey – Blakey,EmArcy – MG 26030,US,"Vinyl, LP, 10""",Jazz,1955,Hard Bop,"Rated 4.57 of 7 votes (34 have, 75 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.20%,Fine Sound,nan,$233.99 
Clifford Brown And Max Roach – Study In Brown,"EmArcy – MG 36037, EmArcy – MG-36037",Canada,"Vinyl, LP, Album, Mono",Jazz,1955,"Bop, Hard Bop","Rated 4.00 of 1 votes (2 have, 33 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.90%,nan,nan,$250.00 
Jackie McLean – It's Time!,"Blue Note – 84179, Blue Note – BST 84179, Blue Note – ST-84179",US,"Vinyl, LP, Album, Stereo",Jazz,Jun-65,Hard Bop,"Rated 4.42 of 19 votes (97 have, 254 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$249.99 
Cannonball Adderley – Somethin' Else,Blue Note – BLP 1595,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1963,"Bop, Hard Bop","Rated 4.90 of 20 votes (128 have, 337 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.30%,nan,Plastylite,$250.00 
Anthony Williams – Spring,Blue Note – BLP 4216,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Free Jazz, Post Bop, Hard Bop","Rated 4.64 of 22 votes (108 have, 324 want)",Very Good (VG),Sleeve: Good Plus (G+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$225.00 
Grant Green – Grant's First Stand,Blue Note – BLP 4064,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1962,"Hard Bop, Soul-Jazz","Rated 4.20 of 5 votes (35 have, 148 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),97.10%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$249.00 
The Horace Silver Quintet & Trio* – Blowin' The Blues Away,Blue Note – BLP 4017,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,Oct-59,Hard Bop,"Rated 4.62 of 78 votes (682 have, 361 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),98.70%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$240.00 
Miles Davis – Milestones,Columbia – CL 1193,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.73 of 11 votes (134 have, 230 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),99.90%,Columbia 30th Street Studio,"Columbia Records Pressing Plant, Bridgeport",$250.00 
The John Coltrane Quartet – Africa / Brass,"Impulse! – A-6-S, Impulse! – A-6",US,"Vinyl, LP, Album, Stereo",Jazz,Sep-61,"Free Jazz, Hard Bop, Modal","Rated 4.53 of 79 votes (665 have, 657 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),98.00%,nan,nan,$249.99 
Miles Davis – Milestones,Columbia – CL 1193,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.73 of 11 votes (134 have, 230 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.00%,Columbia 30th Street Studio,"Columbia Records Pressing Plant, Bridgeport",$229.41 
The George Wallington Trio* – The George Wallington Trio,Savoy Records – MG-12081,US,"Vinyl, LP, Album, Mono",Jazz,1956,Hard Bop,"Rated 4.00 of 1 votes (19 have, 23 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.70%,nan,nan,$250.00 
Horace Silver Quintet* – Horace Silver Quintet Vol. 4,Blue Note – BLP 5062,US,"Vinyl, 10"", Album, Mono",Jazz,1955,Hard Bop,"Rated 5.00 of 3 votes (26 have, 108 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.60%,"Van Gelder Studio, Hackensack, New Jersey",nan,$250.00 
Wynton Kelly – Kelly At Midnite,"Vee Jay Records – LP 3011, Vee Jay Records – VJLP 3011",US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.31 of 13 votes (117 have, 109 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.00%,Bell Sound Studios,nan,$250.00 
"Coleman Hawkins With Eddie ""Lockjaw"" Davis – Night Hawk",Prestige Swingville – SVLP 2016,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.31 of 13 votes (72 have, 93 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$250.00 
The Red Garland Quintet With John Coltrane And Donald Byrd – High Pressure,Prestige – PRLP 7209,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1961,Hard Bop,"Rated 5.00 of 1 votes (13 have, 87 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey",nan,$249.99 
Donald Byrd – At The Half Note Cafe (Volume 1),"Blue Note – 84060, Blue Note – BST 84060",US,"Vinyl, LP, Album, Stereo",Jazz,Jul-61,Hard Bop,"Rated 5.00 of 2 votes (14 have, 37 want)",Very Good (VG),Sleeve: Good Plus (G+),100.00%,Half Note,Plastylite,$249.99 
Oliver Nelson – The Blues And The Abstract Truth,Impulse! – AS-5,US,"Vinyl, LP, Reissue, Repress, Stereo",Jazz,1965,"Hard Bop, Modal","Rated 4.44 of 54 votes (390 have, 664 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),95.50%,nan,nan,$250.00 
Donald Byrd – Electric Byrd,Blue Note – BST 84349,US,"Vinyl, LP, Album",Jazz,1970,"Hard Bop, Modal, Latin Jazz","Rated 4.65 of 95 votes (725 have, 876 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$250.00 
John Coltrane Quartet* – Ballads,"Impulse! – Stereo A-32, Impulse! – AS-32",US,"Vinyl, LP, Album, Reissue, Stereo, Typeface Different, Gatefold",Jazz,1965,"Hard Bop, Modal","Rated 4.67 of 12 votes (218 have, 174 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.70%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$250.00 
Oliver Nelson – The Blues And The Abstract Truth,Impulse! – AS-5,US,"Vinyl, LP, Reissue, Repress, Stereo",Jazz,1965,"Hard Bop, Modal","Rated 4.44 of 54 votes (390 have, 664 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),95.50%,nan,nan,$250.00 
Clark Terry With Thelonious Monk – In Orbit,Riverside Records – RLP 12-271,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Hard Bop, Bop","Rated 4.33 of 18 votes (168 have, 232 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.00%,Reeves Sound Studios,nan,$250.00 
Donald Byrd – Byrd's Word,Savoy Records – MG 12032,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Hard Bop, Bop","Rated 4.44 of 16 votes (103 have, 245 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.90%,"Van Gelder Studio, Hackensack, New Jersey",nan,$239.00 
Freddie Hubbard – Ready For Freddie,Blue Note – BLP 4085,US,"Vinyl, LP, Album, Mono",Jazz,Apr-62,Hard Bop,"Rated 4.50 of 26 votes (110 have, 453 want)",Good Plus (G+),Sleeve: Not Graded,99.90%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$250.00 
Buddy Rich And Max Roach – Rich Versus Roach,Mercury – MG-C20448,Canada,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.50 of 6 votes (30 have, 31 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.70%,Fine Recording Studios,nan,$250.00 
"Thad Jones - Frank Wess - Teddy Charles - Mal Waldron - Doug Watkins - Elvin Jones, The Prestige All Stars – Olio","Prestige – 7084, Prestige – LP 7084, Prestige – PRLP 7084",US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.50 of 14 votes (58 have, 236 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Hackensack, New Jersey",nan,$250.00 
Wayne Shorter – Night Dreamer,Blue Note – BST 84173,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,Hard Bop,"Rated 4.64 of 11 votes (97 have, 284 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,nan,"All Disc Records, Inc.",$250.00 
Sonny Rollins Quartet – Tenor Madness,Prestige – PRLP 7047,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.80 of 10 votes (72 have, 113 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.20%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$227.99 
Sonny Criss – At The Crossroads with Sonny Criss,Peacock's Progressive Jazz – PLP-91,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.43 of 7 votes (25 have, 77 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.90%,nan,nan,$250.00 
The Miles Davis Quintet – Cookin' With The Miles Davis Quintet,"Prestige – 7094, Prestige – PRLP 7094",US,"Vinyl, LP, Album, Mono",Jazz,Jul-57,Hard Bop,"Rated 4.70 of 63 votes (458 have, 823 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.40%,nan,"Abbey Record Manufacturing Co., Inc.",$240.64 
Archie Shepp – Four For Trane,"Sparton Impulse! Records – A-71, Impulse! – A-71",Canada,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1965,"Free Jazz, Hard Bop","Rated 5.00 of 1 votes (3 have, 41 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.40%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$250.00 
"Art Blakey Quintet – A Night At Birdland, Volume 1",Blue Note – BLP 1521,US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1963,Hard Bop,"Rated 4.67 of 3 votes (33 have, 55 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.40%,Birdland,Plastylite,$225.00 
"Art Blakey Quintet – A Night At Birdland, Volume 2",Blue Note – BLP 1522,US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1966,Hard Bop,"Rated 4.80 of 10 votes (120 have, 131 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.70%,Birdland,nan,$250.00 
John Coltrane – Selflessness Featuring My Favorite Things,"Impulse! – AS-9161, ABC Records – AS-9161",Canada,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Free Jazz","Rated 4.00 of 2 votes (20 have, 47 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.40%,Newport Jazz Festival,nan,$250.00 
Donald Byrd – Byrd In Flight,Blue Note – BLP 4048,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Latin Jazz","Rated 4.50 of 28 votes (143 have, 552 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$249.00 
Hank Mobley – Dippin',"Blue Note – 4209, Blue Note – BLP 4209",US,"Vinyl, LP, Album, Mono",Jazz,1966,Hard Bop,"Rated 4.51 of 37 votes (247 have, 416 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$230.00 
Art Blakey & The Jazz Messengers – Indestructible,"Blue Note – BLP 4193, Blue Note – 4193",US,"Vinyl, LP, Album, Mono",Jazz,1966,Hard Bop,"Rated 4.57 of 35 votes (279 have, 364 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$229.40 
Miles Davis All Stars – Miles Davis Blows,Esquire – 20-052,UK,"Vinyl, LP, 10""",Jazz,1956,"Bop, Hard Bop","Rated 4.50 of 2 votes (18 have, 40 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),95.20%,"Van Gelder Studio, Hackensack, New Jersey",nan,$250.00 
Miles Davis All Stars – Vol. 1,"Prestige – LP 196, Prestige – PRLP 196",US,"Vinyl, LP, 10""",Jazz,1955,"Bop, Hard Bop","Rated 4.00 of 7 votes (37 have, 75 want)",Very Good Plus (VG+),Sleeve: Generic,100.00%,"Van Gelder Studio, Hackensack, New Jersey",nan,$250.00 
John Coltrane With The Red Garland Trio – Soultrane,Esquire – 32-089,UK,"Vinyl, LP",Jazz,1960,Hard Bop,"Rated 4.50 of 2 votes (16 have, 123 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),95.70%,nan,nan,$229.99 
Johnny Griffin Quartet* – The Kerry Dancers,Riverside Records – RLP 420,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1962,Hard Bop,"Rated 4.00 of 1 votes (4 have, 35 want)",Good Plus (G+),Sleeve: Not Graded,99.50%,Plaza Sound Studios,nan,$225.00 
The Red Garland Quintet With John Coltrane And Donald Byrd – High Pressure,Prestige – PRLP 7209,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1961,Hard Bop,"Rated 5.00 of 1 votes (13 have, 87 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.80%,"Van Gelder Studio, Hackensack, New Jersey",nan,$239.92 
Art Blakey & The Jazz Messengers – Mosaic,Blue Note – BLP 4090,US,"Vinyl, LP, Album, Mono",Jazz,Dec-61,"Bop, Hard Bop","Rated 4.51 of 65 votes (437 have, 394 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.90%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$244.49 
Cannonball Adderley – Somethin' Else,"Blue Note – BLP 1595, Blue Note – 1595",US,"Vinyl, LP, Album, Mono",Jazz,May-58,"Bop, Hard Bop","Rated 4.70 of 194 votes (1085 have, 1716 want)",Good Plus (G+),Sleeve: Very Good (VG),100.00%,nan,Plastylite,$250.00 
"Max Roach – Deeds, Not Words",Riverside Records – RLP 12-280,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.69 of 16 votes (135 have, 253 want)",Near Mint (NM or M-),Sleeve: Good (G),100.00%,nan,nan,$245.00 
Art Blakey & The Jazz Messengers – The Freedom Rider,Blue Note – BLP 4156,US,"Vinyl, LP, Album, Mono",Jazz,Feb-64,Hard Bop,"Rated 4.42 of 38 votes (243 have, 345 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$249.99 
Miles Davis All Stars – Walkin',"Prestige – 7076, Prestige – PRLP 7076",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,Hard Bop,"Rated 4.39 of 38 votes (347 have, 188 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.80%,nan,"Abbey Record Manufacturing Co., Inc.",$250.00 
Jackie McLean – Let Freedom Ring,Blue Note – BLP 4106,US,"Vinyl, LP, Album, Mono",Jazz,Apr-63,Hard Bop,"Rated 4.80 of 20 votes (97 have, 275 want)",Very Good (VG),Sleeve: Good (G),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$250.00 
Charles Mingus – Mingus Ah Um,Columbia – CS 8171,Canada,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,"Hard Bop, Bop","Rated 5.00 of 1 votes (9 have, 183 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.00%,Columbia 30th Street Studio,nan,$240.01 
Thelonious Monk Quartet* – Misterioso,Riverside Records – RLP 279,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Bop, Hard Bop","Rated 4.11 of 9 votes (90 have, 96 want)",Mint (M),Sleeve: Near Mint (NM or M-),99.40%,Five Spot Café,nan,$235.00 
